time, m, h, n, V
79.32,0.11518,0.444844,0.395494,-7.60376
79.33,0.115439,0.444682,0.39558,-7.62769
79.34,0.115698,0.444518,0.395666,-7.65172
79.35,0.11596,0.444354,0.395753,-7.67585
79.36,0.116222,0.444188,0.39584,-7.7001
79.37,0.116486,0.444022,0.395928,-7.72447
79.38,0.116751,0.443854,0.396016,-7.74895
79.39,0.117018,0.443685,0.396106,-7.77354
79.4,0.117286,0.443516,0.396196,-7.79826
79.41,0.117555,0.443345,0.396286,-7.82309
79.42,0.117826,0.443173,0.396377,-7.84805
79.43,0.118098,0.443001,0.396469,-7.87313
79.44,0.118372,0.442827,0.396562,-7.89834
79.45,0.118647,0.442652,0.396655,-7.92368
79.46,0.118924,0.442476,0.396748,-7.94916
79.47,0.119203,0.442299,0.396843,-7.97476
79.48,0.119483,0.442121,0.396938,-8.0005
79.49,0.119764,0.441941,0.397034,-8.02639
79.5,0.120047,0.441761,0.39713,-8.05241
79.51,0.120332,0.441579,0.397228,-8.07858
79.52,0.120619,0.441397,0.397325,-8.10489
79.53,0.120907,0.441213,0.397424,-8.13135
79.54,0.121197,0.441028,0.397523,-8.15796
79.55,0.121489,0.440842,0.397623,-8.18473
79.56,0.121782,0.440655,0.397724,-8.21165
79.57,0.122077,0.440467,0.397825,-8.23874
79.58,0.122374,0.440277,0.397927,-8.26598
79.59,0.122673,0.440087,0.39803,-8.2934
79.6,0.122974,0.439895,0.398134,-8.32098
79.61,0.123277,0.439702,0.398238,-8.34873
79.62,0.123582,0.439508,0.398343,-8.37665
79.63,0.123889,0.439312,0.398449,-8.40476
79.64,0.124197,0.439116,0.398555,-8.43304
79.65,0.124508,0.438918,0.398662,-8.46151
79.66,0.124821,0.438719,0.39877,-8.49017
79.67,0.125136,0.438518,0.398879,-8.51902
79.68,0.125453,0.438317,0.398988,-8.54807
79.69,0.125773,0.438114,0.399099,-8.57731
79.7,0.126095,0.43791,0.39921,-8.60675
79.71,0.126418,0.437704,0.399322,-8.63641
79.72,0.126745,0.437498,0.399434,-8.66627
79.73,0.127073,0.43729,0.399547,-8.69634
79.74,0.127404,0.43708,0.399662,-8.72664
79.75,0.127738,0.43687,0.399777,-8.75715
79.76,0.128073,0.436658,0.399892,-8.7879
79.77,0.128412,0.436444,0.400009,-8.81887
79.78,0.128753,0.43623,0.400126,-8.85008
79.79,0.129096,0.436014,0.400245,-8.88153
79.8,0.129442,0.435796,0.400364,-8.91322
79.81,0.129791,0.435577,0.400484,-8.94516
79.82,0.130143,0.435357,0.400605,-8.97736
79.83,0.130497,0.435135,0.400726,-9.00982
79.84,0.130854,0.434912,0.400849,-9.04254
79.85,0.131214,0.434688,0.400972,-9.07553
79.86,0.131577,0.434462,0.401097,-9.1088
79.87,0.131943,0.434234,0.401222,-9.14235
79.88,0.132313,0.434005,0.401348,-9.17618
79.89,0.132685,0.433774,0.401475,-9.21031
79.9,0.13306,0.433542,0.401603,-9.24473
79.91,0.133439,0.433309,0.401732,-9.27946
79.92,0.133821,0.433074,0.401861,-9.3145
79.93,0.134206,0.432837,0.401992,-9.34986
79.94,0.134595,0.432598,0.402124,-9.38555
79.95,0.134987,0.432358,0.402257,-9.42156
79.96,0.135383,0.432117,0.40239,-9.45791
79.97,0.135782,0.431874,0.402525,-9.49461
79.98,0.136185,0.431629,0.402661,-9.53166
79.99,0.136592,0.431382,0.402797,-9.56906
80,0.137002,0.431134,0.402935,-9.60684
80.01,0.137417,0.430884,0.403074,-9.64499
80.02,0.137835,0.430632,0.403213,-9.68353
80.03,0.138258,0.430378,0.403354,-9.72246
80.04,0.138685,0.430123,0.403496,-9.76178
80.05,0.139116,0.429866,0.403639,-9.80152
80.06,0.139551,0.429606,0.403783,-9.84168
80.07,0.139991,0.429346,0.403928,-9.88227
80.08,0.140435,0.429083,0.404075,-9.92329
80.09,0.140884,0.428818,0.404222,-9.96476
80.1,0.141337,0.428551,0.404371,-10.0067
80.11,0.141796,0.428283,0.404521,-10.0491
80.12,0.142259,0.428012,0.404672,-10.092
80.13,0.142727,0.42774,0.404824,-10.1353
80.14,0.143201,0.427465,0.404977,-10.1792
80.15,0.143679,0.427188,0.405132,-10.2236
80.16,0.144163,0.426909,0.405288,-10.2685
80.17,0.144653,0.426628,0.405445,-10.314
80.18,0.145148,0.426345,0.405603,-10.36
80.19,0.145649,0.42606,0.405763,-10.4065
80.2,0.146155,0.425772,0.405924,-10.4537
80.21,0.146668,0.425483,0.406087,-10.5014
80.22,0.147186,0.42519,0.40625,-10.5497
80.23,0.147711,0.424896,0.406415,-10.5987
80.24,0.148242,0.424599,0.406582,-10.6483
80.25,0.14878,0.4243,0.40675,-10.6986
80.26,0.149325,0.423998,0.406919,-10.7495
80.27,0.149876,0.423694,0.40709,-10.8011
80.28,0.150434,0.423387,0.407263,-10.8534
80.29,0.151,0.423078,0.407437,-10.9065
80.3,0.151573,0.422766,0.407612,-10.9602
80.31,0.152153,0.422451,0.407789,-11.0148
80.32,0.152741,0.422134,0.407968,-11.0701
80.33,0.153337,0.421814,0.408148,-11.1262
80.34,0.153941,0.421491,0.40833,-11.1832
80.35,0.154554,0.421166,0.408513,-11.241
80.36,0.155175,0.420837,0.408698,-11.2996
80.37,0.155805,0.420506,0.408885,-11.3592
80.38,0.156443,0.420171,0.409074,-11.4196
80.39,0.157091,0.419833,0.409265,-11.481
80.4,0.157748,0.419493,0.409457,-11.5434
80.41,0.158415,0.419149,0.409651,-11.6068
80.42,0.159092,0.418801,0.409847,-11.6712
80.43,0.159779,0.418451,0.410046,-11.7366
80.44,0.160477,0.418097,0.410246,-11.8031
80.45,0.161185,0.41774,0.410448,-11.8708
80.46,0.161904,0.417379,0.410652,-11.9395
80.47,0.162635,0.417014,0.410858,-12.0095
80.48,0.163377,0.416646,0.411066,-12.0807
80.49,0.164131,0.416274,0.411277,-12.1531
80.5,0.164898,0.415898,0.41149,-12.2268
80.51,0.165677,0.415519,0.411705,-12.3019
80.52,0.166469,0.415135,0.411922,-12.3783
80.53,0.167275,0.414747,0.412142,-12.4561
80.54,0.168094,0.414355,0.412364,-12.5354
80.55,0.168928,0.413959,0.412588,-12.6162
80.56,0.169776,0.413558,0.412815,-12.6985
80.57,0.170639,0.413153,0.413045,-12.7824
80.58,0.171518,0.412744,0.413277,-12.868
80.59,0.172413,0.412329,0.413512,-12.9553
80.6,0.173324,0.41191,0.41375,-13.0443
80.61,0.174252,0.411486,0.413991,-13.1351
80.62,0.175198,0.411056,0.414234,-13.2279
80.63,0.176162,0.410622,0.414481,-13.3225
80.64,0.177144,0.410182,0.41473,-13.4192
80.65,0.178145,0.409737,0.414983,-13.518
80.66,0.179167,0.409286,0.415239,-13.6189
80.67,0.180209,0.408829,0.415498,-13.722
80.68,0.181271,0.408366,0.415761,-13.8274
80.69,0.182356,0.407898,0.416027,-13.9352
80.7,0.183464,0.407423,0.416296,-14.0455
80.71,0.184594,0.406941,0.416569,-14.1584
80.72,0.185749,0.406453,0.416846,-14.2739
80.73,0.186929,0.405958,0.417127,-14.3921
80.74,0.188134,0.405456,0.417411,-14.5132
80.75,0.189367,0.404947,0.4177,-14.6373
80.76,0.190627,0.40443,0.417993,-14.7644
80.77,0.191915,0.403906,0.41829,-14.8948
80.78,0.193234,0.403373,0.418592,-15.0285
80.79,0.194583,0.402833,0.418898,-15.1656
80.8,0.195964,0.402284,0.419209,-15.3063
80.81,0.197378,0.401726,0.419524,-15.4508
80.82,0.198826,0.401159,0.419845,-15.5991
80.83,0.20031,0.400583,0.420171,-15.7515
80.84,0.201832,0.399997,0.420502,-15.9081
80.85,0.203391,0.399401,0.420839,-16.0691
80.86,0.204991,0.398795,0.421181,-16.2347
80.87,0.206632,0.398178,0.421529,-16.4051
80.88,0.208316,0.39755,0.421883,-16.5804
80.89,0.210046,0.39691,0.422244,-16.761
80.9,0.211822,0.396259,0.42261,-16.947
80.91,0.213647,0.395595,0.422984,-17.1387
80.92,0.215522,0.394918,0.423365,-17.3363
80.93,0.217451,0.394228,0.423752,-17.5401
80.94,0.219434,0.393523,0.424147,-17.7505
80.95,0.221475,0.392805,0.42455,-17.9676
80.96,0.223576,0.392071,0.424961,-18.1919
80.97,0.22574,0.391321,0.42538,-18.4237
80.98,0.227969,0.390555,0.425808,-18.6633
80.99,0.230267,0.389772,0.426245,-18.9111
81,0.232636,0.388971,0.426691,-19.1676
81.01,0.23508,0.388151,0.427147,-19.4331
81.02,0.237602,0.387312,0.427613,-19.7082
81.03,0.240206,0.386453,0.42809,-19.9933
81.04,0.242896,0.385572,0.428578,-20.2889
81.05,0.245676,0.384669,0.429077,-20.5957
81.06,0.24855,0.383742,0.429588,-20.9141
81.07,0.251522,0.382792,0.430112,-21.2449
81.08,0.254599,0.381815,0.430649,-21.5886
81.09,0.257784,0.380812,0.431199,-21.9461
81.1,0.261084,0.37978,0.431764,-22.318
81.11,0.264504,0.378719,0.432344,-22.7052
81.12,0.268051,0.377627,0.43294,-23.1085
81.13,0.27173,0.376502,0.433552,-23.529
81.14,0.275549,0.375343,0.434182,-23.9674
81.15,0.279515,0.374147,0.43483,-24.425
81.16,0.283637,0.372914,0.435497,-24.9028
81.17,0.287921,0.371641,0.436184,-25.402
81.18,0.292378,0.370326,0.436893,-25.924
81.19,0.297016,0.368967,0.437623,-26.47
81.2,0.301845,0.367562,0.438378,-27.0415
81.21,0.306875,0.366109,0.439157,-27.64
81.22,0.312118,0.364605,0.439962,-28.2673
81.23,0.317586,0.363048,0.440795,-28.9249
81.24,0.323289,0.361435,0.441657,-29.6149
81.25,0.329242,0.359764,0.442551,-30.3392
81.26,0.335458,0.358033,0.443476,-31.0998
81.27,0.341951,0.35624,0.444437,-31.8989
81.28,0.348736,0.354381,0.445434,-32.7388
81.29,0.355827,0.352456,0.44647,-33.622
81.3,0.363242,0.350462,0.447547,-34.551
81.31,0.370996,0.348399,0.448667,-35.5283
81.32,0.379106,0.346265,0.449834,-36.5568
81.33,0.387589,0.344059,0.451049,-37.6391
81.34,0.396462,0.341781,0.452316,-38.7781
81.35,0.405742,0.339434,0.453638,-39.9765
81.36,0.415445,0.337016,0.455018,-41.2372
81.37,0.425586,0.334532,0.456459,-42.5627
81.38,0.43618,0.331983,0.457965,-43.9556
81.39,0.447239,0.329375,0.459539,-45.4181
81.4,0.458774,0.32671,0.461184,-46.9522
81.41,0.470792,0.323995,0.462906,-48.5591
81.42,0.483297,0.321234,0.464706,-50.2397
81.43,0.496289,0.318435,0.466589,-51.994
81.44,0.509762,0.315604,0.468559,-53.8209
81.45,0.523704,0.312748,0.470618,-55.7183
81.46,0.538098,0.309872,0.472771,-57.6827
81.47,0.552918,0.306983,0.475019,-59.7089
81.48,0.568132,0.304087,0.477365,-61.7902
81.49,0.583698,0.30119,0.479812,-63.9177
81.5,0.599567,0.298296,0.482359,-66.0808
81.51,0.615682,0.29541,0.485009,-68.2669
81.52,0.631978,0.292535,0.48776,-70.4612
81.53,0.648383,0.289675,0.490612,-72.6478
81.54,0.664823,0.286831,0.493562,-74.8091
81.55,0.681217,0.284007,0.496607,-76.9269
81.56,0.697483,0.281204,0.499743,-78.9827
81.57,0.713541,0.278422,0.502965,-80.9586
81.58,0.729313,0.275664,0.506266,-82.8378
81.59,0.744725,0.272929,0.50964,-84.6054
81.6,0.759709,0.270219,0.513079,-86.2488
81.61,0.774206,0.267533,0.516575,-87.7586
81.62,0.788167,0.264872,0.520121,-89.1282
81.63,0.801551,0.262237,0.523706,-90.3545
81.64,0.814328,0.259626,0.527323,-91.4374
81.65,0.826477,0.257041,0.530963,-92.3798
81.66,0.837987,0.254481,0.534619,-93.1867
81.67,0.848857,0.251945,0.538282,-93.8654
81.68,0.859092,0.249435,0.541947,-94.4242
81.69,0.868703,0.246949,0.545607,-94.8727
81.7,0.877707,0.244488,0.549256,-95.2205
81.71,0.886125,0.242051,0.552889,-95.4774
81.72,0.893981,0.239639,0.556502,-95.6528
81.73,0.901302,0.23725,0.560091,-95.7556
81.74,0.908115,0.234885,0.563653,-95.7941
81.75,0.914448,0.232544,0.567185,-95.7757
81.76,0.920329,0.230226,0.570684,-95.707
81.77,0.925787,0.227932,0.574148,-95.5939
81.78,0.930847,0.22566,0.577577,-95.4416
81.79,0.935538,0.223412,0.580968,-95.2544
81.8,0.939882,0.221185,0.58432,-95.0362
81.81,0.943905,0.218982,0.587633,-94.7904
81.82,0.947628,0.2168,0.590906,-94.5198
81.83,0.951074,0.21464,0.594137,-94.2269
81.84,0.954262,0.212502,0.597328,-93.9137
81.85,0.95721,0.210386,0.600477,-93.5822
81.86,0.959936,0.208291,0.603584,-93.2339
81.87,0.962457,0.206217,0.606649,-92.8702
81.88,0.964787,0.204164,0.609672,-92.4924
81.89,0.96694,0.202131,0.612653,-92.1015
81.9,0.968929,0.20012,0.615592,-91.6985
81.91,0.970766,0.198129,0.618489,-91.2844
81.92,0.972463,0.196157,0.621344,-90.8598
81.93,0.974029,0.194206,0.624157,-90.4255
81.94,0.975474,0.192275,0.626929,-89.9823
81.95,0.976807,0.190363,0.629659,-89.5305
81.96,0.978036,0.188471,0.632348,-89.071
81.97,0.979168,0.186598,0.634997,-88.6041
81.98,0.98021,0.184744,0.637605,-88.1303
81.99,0.981169,0.182909,0.640173,-87.6502
82,0.982049,0.181093,0.6427,-87.1641
82.01,0.982858,0.179295,0.645188,-86.6725
82.02,0.983598,0.177516,0.647637,-86.1757
82.03,0.984276,0.175755,0.650047,-85.6742
82.04,0.984895,0.174012,0.652418,-85.1682
82.05,0.985459,0.172287,0.654751,-84.6581
82.06,0.985971,0.17058,0.657046,-84.1442
82.07,0.986435,0.16889,0.659303,-83.6268
82.08,0.986854,0.167218,0.661524,-83.1061
82.09,0.98723,0.165563,0.663707,-82.5826
82.1,0.987566,0.163926,0.665854,-82.0564
82.11,0.987864,0.162305,0.667965,-81.5277
82.12,0.988126,0.160701,0.670041,-80.9969
82.13,0.988354,0.159114,0.672081,-80.4641
82.14,0.98855,0.157544,0.674087,-79.9295
82.15,0.988716,0.15599,0.676057,-79.3934
82.16,0.988852,0.154452,0.677994,-78.856
82.17,0.98896,0.152931,0.679898,-78.3174
82.18,0.989041,0.151425,0.681767,-77.7778
82.19,0.989097,0.149936,0.683604,-77.2374
82.2,0.989128,0.148462,0.685409,-76.6963
82.21,0.989135,0.147004,0.687181,-76.1548
82.22,0.989119,0.145562,0.688922,-75.6129
82.23,0.98908,0.144135,0.690631,-75.0709
82.24,0.98902,0.142723,0.69231,-74.5287
82.25,0.988938,0.141327,0.693957,-73.9866
82.26,0.988835,0.139946,0.695575,-73.4447
82.27,0.988712,0.13858,0.697163,-72.9031
82.28,0.988568,0.137228,0.698721,-72.3619
82.29,0.988404,0.135892,0.70025,-71.8212
82.3,0.988221,0.13457,0.70175,-71.2811
82.31,0.988018,0.133263,0.703222,-70.7416
82.32,0.987796,0.13197,0.704666,-70.203
82.33,0.987554,0.130692,0.706082,-69.6652
82.34,0.987292,0.129428,0.70747,-69.1283
82.35,0.987012,0.128178,0.708832,-68.5925
82.36,0.986711,0.126943,0.710167,-68.0577
82.37,0.986391,0.125721,0.711476,-67.524
82.38,0.986052,0.124514,0.712758,-66.9916
82.39,0.985692,0.12332,0.714015,-66.4604
82.4,0.985313,0.12214,0.715247,-65.9305
82.41,0.984913,0.120974,0.716453,-65.402
82.42,0.984492,0.119822,0.717635,-64.8748
82.43,0.984051,0.118684,0.718792,-64.3491
82.44,0.983588,0.117558,0.719925,-63.8248
82.45,0.983104,0.116447,0.721034,-63.3021
82.46,0.982597,0.115349,0.72212,-62.7809
82.47,0.982069,0.114264,0.723182,-62.2613
82.48,0.981518,0.113193,0.724222,-61.7433
82.49,0.980943,0.112134,0.725239,-61.2268
82.5,0.980345,0.111089,0.726233,-60.7121
82.51,0.979722,0.110058,0.727205,-60.199
82.52,0.979075,0.109039,0.728155,-59.6875
82.53,0.978403,0.108033,0.729084,-59.1778
82.54,0.977705,0.107041,0.729991,-58.6697
82.55,0.97698,0.106061,0.730877,-58.1634
82.56,0.976228,0.105095,0.731742,-57.6587
82.57,0.975449,0.104141,0.732587,-57.1558
82.58,0.974641,0.1032,0.733411,-56.6547
82.59,0.973804,0.102272,0.734215,-56.1552
82.6,0.972938,0.101357,0.734999,-55.6575
82.61,0.972041,0.100455,0.735763,-55.1615
82.62,0.971113,0.0995654,0.736508,-54.6673
82.63,0.970153,0.0986886,0.737234,-54.1747
82.64,0.96916,0.0978245,0.737941,-53.6839
82.65,0.968134,0.0969732,0.738629,-53.1948
82.66,0.967073,0.0961345,0.739298,-52.7074
82.67,0.965977,0.0953084,0.739949,-52.2217
82.68,0.964845,0.0944951,0.740582,-51.7376
82.69,0.963675,0.0936943,0.741197,-51.2553
82.7,0.962468,0.0929062,0.741794,-50.7745
82.71,0.961222,0.0921307,0.742373,-50.2954
82.72,0.959936,0.0913678,0.742935,-49.818
82.73,0.95861,0.0906175,0.74348,-49.3421
82.74,0.957241,0.0898797,0.744008,-48.8678
82.75,0.95583,0.0891546,0.744519,-48.395
82.76,0.954375,0.088442,0.745013,-47.9238
82.77,0.952874,0.0877419,0.745491,-47.4541
82.78,0.951328,0.0870545,0.745952,-46.9858
82.79,0.949734,0.0863795,0.746397,-46.519
82.8,0.948092,0.0857172,0.746827,-46.0536
82.81,0.9464,0.0850673,0.74724,-45.5896
82.82,0.944658,0.08443,0.747638,-45.127
82.83,0.942864,0.0838053,0.74802,-44.6656
82.84,0.941017,0.0831931,0.748386,-44.2056
82.85,0.939115,0.0825934,0.748738,-43.7468
82.86,0.937157,0.0820063,0.749074,-43.2891
82.87,0.935142,0.0814316,0.749395,-42.8326
82.88,0.933069,0.0808696,0.749702,-42.3773
82.89,0.930937,0.08032,0.749994,-41.9229
82.9,0.928743,0.079783,0.750271,-41.4696
82.91,0.926486,0.0792585,0.750533,-41.0172
82.92,0.924165,0.0787465,0.750782,-40.5657
82.93,0.921779,0.078247,0.751016,-40.1151
82.94,0.919326,0.07776,0.751236,-39.6652
82.95,0.916804,0.0772855,0.751442,-39.216
82.96,0.914212,0.0768236,0.751634,-38.7674
82.97,0.911548,0.0763741,0.751813,-38.3194
82.98,0.90881,0.0759371,0.751977,-37.8718
82.99,0.905998,0.0755126,0.752129,-37.4247
83,0.903109,0.0751006,0.752266,-36.9779
83.01,0.900141,0.0747011,0.752391,-36.5313
83.02,0.897092,0.074314,0.752502,-36.0849
83.03,0.893961,0.0739394,0.752599,-35.6385
83.04,0.890746,0.0735773,0.752684,-35.1921
83.05,0.887445,0.0732276,0.752756,-34.7455
83.06,0.884056,0.0728903,0.752814,-34.2987
83.07,0.880577,0.0725655,0.75286,-33.8515
83.08,0.877005,0.0722532,0.752893,-33.4038
83.09,0.873339,0.0719532,0.752913,-32.9555
83.1,0.869577,0.0716657,0.75292,-32.5065
83.11,0.865716,0.0713907,0.752915,-32.0566
83.12,0.861753,0.071128,0.752897,-31.6058
83.13,0.857687,0.0708777,0.752866,-31.1538
83.14,0.853516,0.0706399,0.752823,-30.7005
83.15,0.849235,0.0704145,0.752768,-30.2459
83.16,0.844844,0.0702015,0.7527,-29.7896
83.17,0.840339,0.070001,0.752619,-29.3317
83.18,0.835717,0.0698129,0.752526,-28.8718
83.19,0.830976,0.0696372,0.752421,-28.4099
83.2,0.826113,0.069474,0.752303,-27.9458
83.21,0.821125,0.0693232,0.752173,-27.4793
83.22,0.816008,0.0691849,0.752031,-27.0102
83.23,0.81076,0.0690592,0.751876,-26.5384
83.24,0.805378,0.0689459,0.751709,-26.0636
83.25,0.799857,0.0688452,0.75153,-25.5858
83.26,0.794196,0.0687571,0.751338,-25.1046
83.27,0.788389,0.0686816,0.751134,-24.6199
83.28,0.782434,0.0686188,0.750917,-24.1315
83.29,0.776327,0.0685687,0.750688,-23.6392
83.3,0.770063,0.0685313,0.750447,-23.1429
83.31,0.76364,0.0685067,0.750193,-22.6423
83.32,0.757054,0.068495,0.749926,-22.1372
83.33,0.750299,0.0684962,0.749647,-21.6274
83.34,0.743373,0.0685104,0.749356,-21.1128
83.35,0.736271,0.0685376,0.749052,-20.5933
83.36,0.728989,0.0685781,0.748735,-20.0685
83.37,0.721523,0.0686317,0.748405,-19.5384
83.38,0.713869,0.0686988,0.748063,-19.0027
83.39,0.706022,0.0687793,0.747707,-18.4615
83.4,0.697978,0.0688733,0.747339,-17.9145
83.41,0.689734,0.0689811,0.746958,-17.3616
83.42,0.681285,0.0691026,0.746564,-16.8028
83.43,0.672628,0.0692382,0.746157,-16.238
83.44,0.663758,0.0693879,0.745737,-15.6671
83.45,0.654673,0.0695519,0.745304,-15.0902
83.46,0.64537,0.0697303,0.744857,-14.5074
83.47,0.635845,0.0699235,0.744397,-13.9185
83.48,0.626096,0.0701314,0.743924,-13.3239
83.49,0.616121,0.0703544,0.743438,-12.7236
83.5,0.60592,0.0705927,0.742939,-12.1178
83.51,0.59549,0.0708465,0.742426,-11.5069
83.52,0.584833,0.0711161,0.7419,-10.8911
83.53,0.573949,0.0714016,0.74136,-10.2708
83.54,0.56284,0.0717034,0.740807,-9.64645
83.55,0.551509,0.0720217,0.740241,-9.01864
83.56,0.53996,0.0723568,0.739661,-8.38793
83.57,0.528198,0.072709,0.739069,-7.75498
83.58,0.516231,0.0730785,0.738463,-7.12056
83.59,0.504066,0.0734657,0.737844,-6.48549
83.6,0.491713,0.0738707,0.737213,-5.85066
83.61,0.479185,0.074294,0.736568,-5.21707
83.62,0.466494,0.0747357,0.735911,-4.58575
83.63,0.453656,0.0751961,0.735241,-3.95783
83.64,0.440688,0.0756755,0.734559,-3.33446
83.65,0.42761,0.076174,0.733865,-2.71689
83.66,0.414441,0.0766918,0.73316,-2.10635
83.67,0.401206,0.0772291,0.732442,-1.50414
83.68,0.387928,0.077786,0.731714,-0.911547
83.69,0.374634,0.0783626,0.730974,-0.329872
83.7,0.361351,0.0789588,0.730223,0.239618
83.71,0.348107,0.0795747,0.729463,0.795688
83.72,0.334933,0.0802102,0.728692,1.33716
83.73,0.321858,0.0808651,0.727912,1.86293
83.74,0.308912,0.0815392,0.727122,2.37199
83.75,0.296124,0.0822322,0.726324,2.86341
83.76,0.283525,0.0829439,0.725518,3.33641
83.77,0.271143,0.0836738,0.724703,3.79031
83.78,0.259005,0.0844215,0.723881,4.22459
83.79,0.247135,0.0851865,0.723052,4.63885
83.8,0.235558,0.0859682,0.722216,5.03285
83.81,0.224295,0.086766,0.721374,5.40648
83.82,0.213364,0.0875792,0.720526,5.75979
83.83,0.202782,0.0884072,0.719673,6.09292
83.84,0.192561,0.0892493,0.718815,6.40617
83.85,0.182712,0.0901047,0.717953,6.69995
83.86,0.173244,0.0909727,0.717086,6.97474
83.87,0.164161,0.0918525,0.716216,7.23113
83.88,0.155466,0.0927434,0.715342,7.46978
83.89,0.147158,0.0936447,0.714466,7.69141
83.9,0.139236,0.0945556,0.713586,7.89677
83.91,0.131696,0.0954754,0.712704,8.08666
83.92,0.124531,0.0964033,0.711821,8.26188
83.93,0.117733,0.0973388,0.710935,8.42325
83.94,0.111294,0.0982812,0.710048,8.57159
83.95,0.105204,0.0992298,0.70916,8.70771
83.96,0.0994511,0.100184,0.70827,8.8324
83.97,0.0940235,0.101143,0.70738,8.94643
83.98,0.0889089,0.102107,0.706489,9.05054
83.99,0.0840945,0.103075,0.705598,9.14543
84,0.0795672,0.104047,0.704707,9.23179
84.01,0.0753139,0.105022,0.703816,9.31026
84.02,0.0713214,0.106,0.702924,9.38144
84.03,0.0675769,0.10698,0.702033,9.4459
84.04,0.0640674,0.107962,0.701142,9.50418
84.05,0.0607806,0.108946,0.700252,9.55677
84.06,0.0577041,0.109931,0.699362,9.60413
84.07,0.0548264,0.110918,0.698473,9.6467
84.08,0.0521359,0.111905,0.697585,9.68487
84.09,0.0496218,0.112893,0.696697,9.71901
84.1,0.0472735,0.113882,0.69581,9.74946
84.11,0.0450812,0.114871,0.694925,9.77652
84.12,0.0430353,0.11586,0.69404,9.8005
84.13,0.0411266,0.116849,0.693156,9.82164
84.14,0.0393466,0.117838,0.692274,9.84019
84.15,0.0376873,0.118826,0.691393,9.85638
84.16,0.0361408,0.119814,0.690513,9.8704
84.17,0.0346999,0.120802,0.689634,9.88244
84.18,0.0333577,0.121789,0.688756,9.89267
84.19,0.0321079,0.122775,0.68788,9.90124
84.2,0.0309443,0.12376,0.687005,9.9083
84.21,0.0298613,0.124744,0.686132,9.91397
84.22,0.0288535,0.125727,0.68526,9.91837
84.23,0.0279158,0.126709,0.684389,9.92161
84.24,0.0270437,0.12769,0.68352,9.92379
84.25,0.0262327,0.12867,0.682653,9.92499
84.26,0.0254786,0.129648,0.681786,9.9253
84.27,0.0247777,0.130626,0.680922,9.92478
84.28,0.0241262,0.131602,0.680059,9.92352
84.29,0.023521,0.132576,0.679197,9.92156
84.3,0.0229587,0.133549,0.678337,9.91897
84.31,0.0224366,0.134521,0.677478,9.9158
84.32,0.0219518,0.135491,0.676621,9.91208
84.33,0.0215017,0.13646,0.675766,9.90788
84.34,0.0210841,0.137427,0.674912,9.90322
84.35,0.0206966,0.138393,0.674059,9.89814
84.36,0.0203373,0.139357,0.673208,9.89267
84.37,0.0200041,0.14032,0.672359,9.88684
84.38,0.0196953,0.141281,0.671511,9.88068
84.39,0.0194092,0.14224,0.670665,9.87422
84.4,0.0191442,0.143198,0.669821,9.86747
84.41,0.0188989,0.144154,0.668978,9.86046
84.42,0.0186719,0.145109,0.668137,9.8532
84.43,0.0184619,0.146062,0.667297,9.84571
84.44,0.0182679,0.147013,0.666459,9.83802
84.45,0.0180886,0.147963,0.665622,9.83012
84.46,0.0179231,0.148911,0.664787,9.82204
84.47,0.0177705,0.149857,0.663954,9.81379
84.48,0.0176297,0.150802,0.663122,9.80537
84.49,0.0175001,0.151745,0.662292,9.7968
84.5,0.0173808,0.152686,0.661463,9.78809
84.51,0.0172712,0.153625,0.660636,9.77925
84.52,0.0171705,0.154563,0.659811,9.77028
84.53,0.0170782,0.155499,0.658987,9.76119
84.54,0.0169937,0.156434,0.658165,9.75199
84.55,0.0169165,0.157367,0.657344,9.74268
84.56,0.016846,0.158298,0.656525,9.73327
84.57,0.0167818,0.159227,0.655708,9.72376
