time, m, h, n, V
30.11,0.0961145,0.459531,0.385591,-5.28691
30.12,0.0961316,0.459463,0.385621,-5.28853
30.13,0.0961487,0.459396,0.385651,-5.29015
30.14,0.0961658,0.459329,0.385681,-5.29177
30.15,0.0961829,0.459261,0.38571,-5.29339
30.16,0.0962,0.459194,0.38574,-5.295
30.17,0.0962172,0.459126,0.38577,-5.29662
30.18,0.0962343,0.459059,0.3858,-5.29824
30.19,0.0962514,0.458991,0.385829,-5.29986
30.2,0.0962685,0.458924,0.385859,-5.30147
30.21,0.0962856,0.458856,0.385889,-5.30309
30.22,0.0963027,0.458789,0.385919,-5.3047
30.23,0.0963198,0.458722,0.385948,-5.30632
30.24,0.0963369,0.458654,0.385978,-5.30793
30.25,0.096354,0.458587,0.386008,-5.30955
30.26,0.0963711,0.45852,0.386037,-5.31116
30.27,0.0963882,0.458452,0.386067,-5.31278
30.28,0.0964052,0.458385,0.386097,-5.31439
30.29,0.0964223,0.458318,0.386126,-5.31601
30.3,0.0964394,0.45825,0.386156,-5.31762
30.31,0.0964565,0.458183,0.386186,-5.31923
30.32,0.0964736,0.458116,0.386215,-5.32084
30.33,0.0964907,0.458049,0.386245,-5.32246
30.34,0.0965078,0.457981,0.386275,-5.32407
30.35,0.0965249,0.457914,0.386304,-5.32568
30.36,0.0965419,0.457847,0.386334,-5.32729
30.37,0.096559,0.45778,0.386363,-5.3289
30.38,0.0965761,0.457713,0.386393,-5.33051
30.39,0.0965932,0.457645,0.386423,-5.33212
30.4,0.0966103,0.457578,0.386452,-5.33373
30.41,0.0966273,0.457511,0.386482,-5.33534
30.42,0.0966444,0.457444,0.386511,-5.33695
30.43,0.0966615,0.457377,0.386541,-5.33856
30.44,0.0966786,0.45731,0.386571,-5.34017
30.45,0.0966956,0.457243,0.3866,-5.34178
30.46,0.0967127,0.457176,0.38663,-5.34339
30.47,0.0967298,0.457108,0.386659,-5.345
30.48,0.0967469,0.457041,0.386689,-5.3466
30.49,0.0967639,0.456974,0.386718,-5.34821
30.5,0.096781,0.456907,0.386748,-5.34982
30.51,0.0967981,0.45684,0.386777,-5.35143
30.52,0.0968151,0.456773,0.386807,-5.35303
30.53,0.0968322,0.456706,0.386836,-5.35464
30.54,0.0968492,0.456639,0.386866,-5.35624
30.55,0.0968663,0.456572,0.386895,-5.35785
30.56,0.0968834,0.456505,0.386925,-5.35946
30.57,0.0969004,0.456438,0.386954,-5.36106
30.58,0.0969175,0.456371,0.386984,-5.36267
30.59,0.0969346,0.456304,0.387013,-5.36427
30.6,0.0969516,0.456237,0.387043,-5.36587
30.61,0.0969687,0.456171,0.387072,-5.36748
30.62,0.0969857,0.456104,0.387101,-5.36908
30.63,0.0970028,0.456037,0.387131,-5.37069
30.64,0.0970198,0.45597,0.38716,-5.37229
30.65,0.0970369,0.455903,0.38719,-5.37389
30.66,0.0970539,0.455836,0.387219,-5.3755
30.67,0.097071,0.455769,0.387249,-5.3771
30.68,0.0970881,0.455702,0.387278,-5.3787
30.69,0.0971051,0.455636,0.387307,-5.3803
30.7,0.0971222,0.455569,0.387337,-5.3819
30.71,0.0971392,0.455502,0.387366,-5.38351
30.72,0.0971563,0.455435,0.387395,-5.38511
30.73,0.0971733,0.455368,0.387425,-5.38671
30.74,0.0971903,0.455302,0.387454,-5.38831
30.75,0.0972074,0.455235,0.387484,-5.38991
30.76,0.0972244,0.455168,0.387513,-5.39151
30.77,0.0972415,0.455102,0.387542,-5.39311
30.78,0.0972585,0.455035,0.387572,-5.39471
30.79,0.0972756,0.454968,0.387601,-5.39631
30.8,0.0972926,0.454901,0.38763,-5.39791
30.81,0.0973097,0.454835,0.387659,-5.39951
30.82,0.0973267,0.454768,0.387689,-5.4011
30.83,0.0973438,0.454701,0.387718,-5.4027
30.84,0.0973608,0.454635,0.387747,-5.4043
30.85,0.0973778,0.454568,0.387777,-5.4059
30.86,0.0973949,0.454502,0.387806,-5.4075
30.87,0.0974119,0.454435,0.387835,-5.4091
30.88,0.097429,0.454368,0.387864,-5.41069
30.89,0.097446,0.454302,0.387894,-5.41229
30.9,0.097463,0.454235,0.387923,-5.41389
30.91,0.0974801,0.454169,0.387952,-5.41548
30.92,0.0974971,0.454102,0.387981,-5.41708
30.93,0.0975142,0.454036,0.388011,-5.41868
30.94,0.0975312,0.453969,0.38804,-5.42027
30.95,0.0975482,0.453903,0.388069,-5.42187
30.96,0.0975653,0.453836,0.388098,-5.42346
30.97,0.0975823,0.45377,0.388127,-5.42506
30.98,0.0975994,0.453703,0.388157,-5.42665
30.99,0.0976164,0.453637,0.388186,-5.42825
31,0.0976334,0.45357,0.388215,-5.42984
31.01,0.0976505,0.453504,0.388244,-5.43144
31.02,0.0976675,0.453437,0.388273,-5.43303
31.03,0.0976845,0.453371,0.388303,-5.43463
31.04,0.0977016,0.453305,0.388332,-5.43622
31.05,0.0977186,0.453238,0.388361,-5.43781
31.06,0.0977357,0.453172,0.38839,-5.43941
31.07,0.0977527,0.453106,0.388419,-5.441
31.08,0.0977697,0.453039,0.388448,-5.44259
31.09,0.0977868,0.452973,0.388477,-5.44419
31.1,0.0978038,0.452907,0.388506,-5.44578
31.11,0.0978208,0.45284,0.388536,-5.44737
31.12,0.0978379,0.452774,0.388565,-5.44897
31.13,0.0978549,0.452708,0.388594,-5.45056
31.14,0.0978719,0.452641,0.388623,-5.45215
31.15,0.097889,0.452575,0.388652,-5.45374
31.16,0.097906,0.452509,0.388681,-5.45533
31.17,0.0979231,0.452443,0.38871,-5.45692
31.18,0.0979401,0.452376,0.388739,-5.45852
31.19,0.0979571,0.45231,0.388768,-5.46011
31.2,0.0979742,0.452244,0.388797,-5.4617
31.21,0.0979912,0.452178,0.388826,-5.46329
31.22,0.0980082,0.452112,0.388855,-5.46488
31.23,0.0980253,0.452045,0.388884,-5.46647
31.24,0.0980423,0.451979,0.388913,-5.46806
31.25,0.0980593,0.451913,0.388942,-5.46965
31.26,0.0980764,0.451847,0.388971,-5.47124
31.27,0.0980934,0.451781,0.389,-5.47283
31.28,0.0981105,0.451715,0.389029,-5.47442
31.29,0.0981275,0.451649,0.389058,-5.47601
31.3,0.0981445,0.451583,0.389087,-5.4776
31.31,0.0981616,0.451517,0.389116,-5.47919
31.32,0.0981786,0.45145,0.389145,-5.48078
31.33,0.0981956,0.451384,0.389174,-5.48236
31.34,0.0982127,0.451318,0.389203,-5.48395
31.35,0.0982297,0.451252,0.389232,-5.48554
31.36,0.0982468,0.451186,0.389261,-5.48713
31.37,0.0982638,0.45112,0.38929,-5.48872
31.38,0.0982808,0.451054,0.389319,-5.49031
31.39,0.0982979,0.450988,0.389348,-5.49189
31.4,0.0983149,0.450922,0.389377,-5.49348
31.41,0.098332,0.450856,0.389406,-5.49507
31.42,0.098349,0.450791,0.389435,-5.49666
31.43,0.0983661,0.450725,0.389464,-5.49824
31.44,0.0983831,0.450659,0.389492,-5.49983
31.45,0.0984001,0.450593,0.389521,-5.50142
31.46,0.0984172,0.450527,0.38955,-5.503
31.47,0.0984342,0.450461,0.389579,-5.50459
31.48,0.0984513,0.450395,0.389608,-5.50618
31.49,0.0984683,0.450329,0.389637,-5.50776
31.5,0.0984854,0.450263,0.389666,-5.50935
31.51,0.0985024,0.450198,0.389695,-5.51094
31.52,0.0985195,0.450132,0.389723,-5.51252
31.53,0.0985365,0.450066,0.389752,-5.51411
31.54,0.0985536,0.45,0.389781,-5.51569
31.55,0.0985706,0.449934,0.38981,-5.51728
31.56,0.0985877,0.449869,0.389839,-5.51886
31.57,0.0986047,0.449803,0.389868,-5.52045
31.58,0.0986218,0.449737,0.389896,-5.52204
31.59,0.0986388,0.449671,0.389925,-5.52362
31.6,0.0986559,0.449606,0.389954,-5.52521
31.61,0.0986729,0.44954,0.389983,-5.52679
31.62,0.09869,0.449474,0.390012,-5.52838
31.63,0.098707,0.449409,0.39004,-5.52996
31.64,0.0987241,0.449343,0.390069,-5.53154
31.65,0.0987411,0.449277,0.390098,-5.53313
31.66,0.0987582,0.449212,0.390127,-5.53471
31.67,0.0987753,0.449146,0.390155,-5.5363
31.68,0.0987923,0.44908,0.390184,-5.53788
31.69,0.0988094,0.449015,0.390213,-5.53947
31.7,0.0988264,0.448949,0.390242,-5.54105
31.71,0.0988435,0.448883,0.39027,-5.54263
31.72,0.0988606,0.448818,0.390299,-5.54422
31.73,0.0988776,0.448752,0.390328,-5.5458
31.74,0.0988947,0.448687,0.390356,-5.54738
31.75,0.0989117,0.448621,0.390385,-5.54897
31.76,0.0989288,0.448556,0.390414,-5.55055
31.77,0.0989459,0.44849,0.390442,-5.55213
31.78,0.0989629,0.448425,0.390471,-5.55372
31.79,0.09898,0.448359,0.3905,-5.5553
31.8,0.0989971,0.448294,0.390528,-5.55688
31.81,0.0990142,0.448228,0.390557,-5.55847
31.82,0.0990312,0.448163,0.390586,-5.56005
31.83,0.0990483,0.448097,0.390614,-5.56163
31.84,0.0990654,0.448032,0.390643,-5.56321
31.85,0.0990825,0.447966,0.390672,-5.5648
31.86,0.0990995,0.447901,0.3907,-5.56638
31.87,0.0991166,0.447836,0.390729,-5.56796
31.88,0.0991337,0.44777,0.390758,-5.56954
31.89,0.0991508,0.447705,0.390786,-5.57112
31.9,0.0991678,0.447639,0.390815,-5.57271
31.91,0.0991849,0.447574,0.390843,-5.57429
31.92,0.099202,0.447509,0.390872,-5.57587
31.93,0.0992191,0.447443,0.390901,-5.57745
31.94,0.0992362,0.447378,0.390929,-5.57903
31.95,0.0992533,0.447313,0.390958,-5.58062
31.96,0.0992704,0.447247,0.390986,-5.5822
31.97,0.0992874,0.447182,0.391015,-5.58378
31.98,0.0993045,0.447117,0.391044,-5.58536
31.99,0.0993216,0.447052,0.391072,-5.58694
32,0.0993387,0.446986,0.391101,-5.58852
32.01,0.0993558,0.446921,0.391129,-5.5901
32.02,0.0993729,0.446856,0.391158,-5.59169
32.03,0.09939,0.446791,0.391186,-5.59327
32.04,0.0994071,0.446725,0.391215,-5.59485
32.05,0.0994242,0.44666,0.391243,-5.59643
32.06,0.0994413,0.446595,0.391272,-5.59801
32.07,0.0994584,0.44653,0.3913,-5.59959
32.08,0.0994755,0.446465,0.391329,-5.60117
32.09,0.0994926,0.446399,0.391357,-5.60275
32.1,0.0995097,0.446334,0.391386,-5.60433
32.11,0.0995268,0.446269,0.391414,-5.60591
32.12,0.099544,0.446204,0.391443,-5.60749
32.13,0.0995611,0.446139,0.391471,-5.60907
32.14,0.0995782,0.446074,0.3915,-5.61065
32.15,0.0995953,0.446009,0.391528,-5.61224
32.16,0.0996124,0.445944,0.391557,-5.61382
32.17,0.0996295,0.445879,0.391585,-5.6154
32.18,0.0996466,0.445814,0.391614,-5.61698
32.19,0.0996638,0.445749,0.391642,-5.61856
32.2,0.0996809,0.445684,0.39167,-5.62014
32.21,0.099698,0.445619,0.391699,-5.62172
32.22,0.0997151,0.445554,0.391727,-5.6233
32.23,0.0997323,0.445489,0.391756,-5.62488
32.24,0.0997494,0.445424,0.391784,-5.62646
32.25,0.0997665,0.445359,0.391813,-5.62804
32.26,0.0997837,0.445294,0.391841,-5.62962
32.27,0.0998008,0.445229,0.391869,-5.6312
32.28,0.0998179,0.445164,0.391898,-5.63278
32.29,0.0998351,0.445099,0.391926,-5.63436
32.3,0.0998522,0.445034,0.391954,-5.63594
32.31,0.0998693,0.444969,0.391983,-5.63752
32.32,0.0998865,0.444904,0.392011,-5.6391
32.33,0.0999036,0.444839,0.39204,-5.64068
32.34,0.0999208,0.444774,0.392068,-5.64225
32.35,0.0999379,0.44471,0.392096,-5.64383
32.36,0.0999551,0.444645,0.392125,-5.64541
32.37,0.0999722,0.44458,0.392153,-5.64699
32.38,0.0999894,0.444515,0.392181,-5.64857
32.39,0.100007,0.44445,0.39221,-5.65015
32.4,0.100024,0.444385,0.392238,-5.65173
32.41,0.100041,0.444321,0.392266,-5.65331
32.42,0.100058,0.444256,0.392295,-5.65489
32.43,0.100075,0.444191,0.392323,-5.65647
32.44,0.100092,0.444126,0.392351,-5.65805
32.45,0.100109,0.444062,0.392379,-5.65963
32.46,0.100127,0.443997,0.392408,-5.66121
32.47,0.100144,0.443932,0.392436,-5.66279
32.48,0.100161,0.443867,0.392464,-5.66437
32.49,0.100178,0.443803,0.392493,-5.66595
32.5,0.100195,0.443738,0.392521,-5.66753
32.51,0.100213,0.443673,0.392549,-5.6691
32.52,0.10023,0.443609,0.392577,-5.67068
32.53,0.100247,0.443544,0.392606,-5.67226
32.54,0.100264,0.443479,0.392634,-5.67384
32.55,0.100281,0.443415,0.392662,-5.67542
32.56,0.100298,0.44335,0.39269,-5.677
32.57,0.100316,0.443286,0.392719,-5.67858
32.58,0.100333,0.443221,0.392747,-5.68016
32.59,0.10035,0.443156,0.392775,-5.68174
32.6,0.100367,0.443092,0.392803,-5.68332
32.61,0.100384,0.443027,0.392831,-5.6849
32.62,0.100402,0.442963,0.39286,-5.68647
32.63,0.100419,0.442898,0.392888,-5.68805
32.64,0.100436,0.442834,0.392916,-5.68963
32.65,0.100453,0.442769,0.392944,-5.69121
32.66,0.10047,0.442705,0.392972,-5.69279
32.67,0.100488,0.44264,0.393001,-5.69437
32.68,0.100505,0.442576,0.393029,-5.69595
32.69,0.100522,0.442511,0.393057,-5.69753
32.7,0.100539,0.442447,0.393085,-5.69911
32.71,0.100556,0.442382,0.393113,-5.70069
32.72,0.100574,0.442318,0.393141,-5.70227
32.73,0.100591,0.442253,0.39317,-5.70384
32.74,0.100608,0.442189,0.393198,-5.70542
32.75,0.100625,0.442124,0.393226,-5.707
32.76,0.100643,0.44206,0.393254,-5.70858
32.77,0.10066,0.441996,0.393282,-5.71016
32.78,0.100677,0.441931,0.39331,-5.71174
32.79,0.100694,0.441867,0.393338,-5.71332
32.8,0.100712,0.441803,0.393366,-5.7149
32.81,0.100729,0.441738,0.393395,-5.71648
32.82,0.100746,0.441674,0.393423,-5.71806
32.83,0.100763,0.44161,0.393451,-5.71963
32.84,0.100781,0.441545,0.393479,-5.72121
32.85,0.100798,0.441481,0.393507,-5.72279
32.86,0.100815,0.441417,0.393535,-5.72437
32.87,0.100832,0.441352,0.393563,-5.72595
32.88,0.10085,0.441288,0.393591,-5.72753
32.89,0.100867,0.441224,0.393619,-5.72911
32.9,0.100884,0.44116,0.393647,-5.73069
32.91,0.100901,0.441095,0.393675,-5.73227
32.92,0.100919,0.441031,0.393703,-5.73385
32.93,0.100936,0.440967,0.393731,-5.73542
32.94,0.100953,0.440903,0.39376,-5.737
32.95,0.10097,0.440839,0.393788,-5.73858
32.96,0.100988,0.440774,0.393816,-5.74016
32.97,0.101005,0.44071,0.393844,-5.74174
32.98,0.101022,0.440646,0.393872,-5.74332
32.99,0.101039,0.440582,0.3939,-5.7449
33,0.101057,0.440518,0.393928,-5.74648
33.01,0.101074,0.440454,0.393956,-5.74806
33.02,0.101091,0.440389,0.393984,-5.74964
33.03,0.101109,0.440325,0.394012,-5.75122
33.04,0.101126,0.440261,0.39404,-5.7528
33.05,0.101143,0.440197,0.394068,-5.75437
33.06,0.101161,0.440133,0.394096,-5.75595
33.07,0.101178,0.440069,0.394124,-5.75753
33.08,0.101195,0.440005,0.394152,-5.75911
33.09,0.101212,0.439941,0.39418,-5.76069
33.1,0.10123,0.439877,0.394207,-5.76227
33.11,0.101247,0.439813,0.394235,-5.76385
33.12,0.101264,0.439749,0.394263,-5.76543
33.13,0.101282,0.439685,0.394291,-5.76701
33.14,0.101299,0.439621,0.394319,-5.76859
33.15,0.101316,0.439557,0.394347,-5.77017
33.16,0.101334,0.439493,0.394375,-5.77175
33.17,0.101351,0.439429,0.394403,-5.77333
33.18,0.101368,0.439365,0.394431,-5.7749
33.19,0.101386,0.439301,0.394459,-5.77648
33.2,0.101403,0.439237,0.394487,-5.77806
33.21,0.10142,0.439173,0.394515,-5.77964
33.22,0.101438,0.439109,0.394543,-5.78122
33.23,0.101455,0.439045,0.394571,-5.7828
33.24,0.101472,0.438982,0.394598,-5.78438
33.25,0.10149,0.438918,0.394626,-5.78596
33.26,0.101507,0.438854,0.394654,-5.78754
33.27,0.101524,0.43879,0.394682,-5.78912
33.28,0.101542,0.438726,0.39471,-5.7907
33.29,0.101559,0.438662,0.394738,-5.79228
33.3,0.101576,0.438598,0.394766,-5.79386
33.31,0.101594,0.438535,0.394794,-5.79544
33.32,0.101611,0.438471,0.394821,-5.79702
33.33,0.101628,0.438407,0.394849,-5.7986
33.34,0.101646,0.438343,0.394877,-5.80018
33.35,0.101663,0.438279,0.394905,-5.80176
33.36,0.101681,0.438216,0.394933,-5.80334
33.37,0.101698,0.438152,0.394961,-5.80491
33.38,0.101715,0.438088,0.394989,-5.80649
33.39,0.101733,0.438024,0.395016,-5.80807
33.4,0.10175,0.437961,0.395044,-5.80965
33.41,0.101767,0.437897,0.395072,-5.81123
33.42,0.101785,0.437833,0.3951,-5.81281
33.43,0.101802,0.43777,0.395128,-5.81439
33.44,0.10182,0.437706,0.395155,-5.81597
33.45,0.101837,0.437642,0.395183,-5.81755
33.46,0.101854,0.437579,0.395211,-5.81913
33.47,0.101872,0.437515,0.395239,-5.82071
33.48,0.101889,0.437451,0.395267,-5.82229
33.49,0.101907,0.437388,0.395294,-5.82387
33.5,0.101924,0.437324,0.395322,-5.82545
33.51,0.101941,0.43726,0.39535,-5.82703
33.52,0.101959,0.437197,0.395378,-5.82861
33.53,0.101976,0.437133,0.395405,-5.83019
33.54,0.101994,0.43707,0.395433,-5.83177
33.55,0.102011,0.437006,0.395461,-5.83335
33.56,0.102029,0.436943,0.395489,-5.83493
33.57,0.102046,0.436879,0.395516,-5.83651
33.58,0.102063,0.436815,0.395544,-5.83809
33.59,0.102081,0.436752,0.395572,-5.83967
33.6,0.102098,0.436688,0.3956,-5.84125
33.61,0.102116,0.436625,0.395627,-5.84283
33.62,0.102133,0.436561,0.395655,-5.84441
33.63,0.102151,0.436498,0.395683,-5.84599
33.64,0.102168,0.436434,0.395711,-5.84757
33.65,0.102185,0.436371,0.395738,-5.84915
33.66,0.102203,0.436308,0.395766,-5.85073
33.67,0.10222,0.436244,0.395794,-5.85231
33.68,0.102238,0.436181,0.395821,-5.85389
33.69,0.102255,0.436117,0.395849,-5.85547
33.7,0.102273,0.436054,0.395877,-5.85705
33.71,0.10229,0.43599,0.395904,-5.85863
33.72,0.102308,0.435927,0.395932,-5.86021
33.73,0.102325,0.435864,0.39596,-5.86179
33.74,0.102343,0.4358,0.395987,-5.86337
33.75,0.10236,0.435737,0.396015,-5.86495
33.76,0.102378,0.435674,0.396043,-5.86653
33.77,0.102395,0.43561,0.39607,-5.86811
33.78,0.102413,0.435547,0.396098,-5.86969
33.79,0.10243,0.435484,0.396126,-5.87127
33.8,0.102448,0.43542,0.396153,-5.87285
33.81,0.102465,0.435357,0.396181,-5.87443
33.82,0.102482,0.435294,0.396209,-5.87601
33.83,0.1025,0.43523,0.396236,-5.87759
33.84,0.102517,0.435167,0.396264,-5.87917
33.85,0.102535,0.435104,0.396292,-5.88075
33.86,0.102552,0.43504,0.396319,-5.88232
33.87,0.10257,0.434977,0.396347,-5.8839
33.88,0.102587,0.434914,0.396374,-5.88548
33.89,0.102605,0.434851,0.396402,-5.88706
33.9,0.102622,0.434788,0.39643,-5.88864
33.91,0.10264,0.434724,0.396457,-5.89022
33.92,0.102658,0.434661,0.396485,-5.8918
33.93,0.102675,0.434598,0.396512,-5.89338
33.94,0.102693,0.434535,0.39654,-5.89496
33.95,0.10271,0.434472,0.396568,-5.89654
33.96,0.102728,0.434408,0.396595,-5.89812
33.97,0.102745,0.434345,0.396623,-5.8997
33.98,0.102763,0.434282,0.39665,-5.90128
33.99,0.10278,0.434219,0.396678,-5.90286
34,0.102798,0.434156,0.396705,-5.90444
34.01,0.102815,0.434093,0.396733,-5.90602
34.02,0.102833,0.43403,0.396761,-5.9076
34.03,0.10285,0.433967,0.396788,-5.90918
34.04,0.102868,0.433904,0.396816,-5.91076
34.05,0.102885,0.43384,0.396843,-5.91234
34.06,0.102903,0.433777,0.396871,-5.91392
34.07,0.102921,0.433714,0.396898,-5.9155
34.08,0.102938,0.433651,0.396926,-5.91708
34.09,0.102956,0.433588,0.396953,-5.91866
34.1,0.102973,0.433525,0.396981,-5.92024
34.11,0.102991,0.433462,0.397008,-5.92181
34.12,0.103008,0.433399,0.397036,-5.92339
34.13,0.103026,0.433336,0.397063,-5.92497
34.14,0.103043,0.433273,0.397091,-5.92655
34.15,0.103061,0.43321,0.397118,-5.92813
34.16,0.103079,0.433147,0.397146,-5.92971
34.17,0.103096,0.433084,0.397173,-5.93129
34.18,0.103114,0.433021,0.397201,-5.93287
34.19,0.103131,0.432958,0.397228,-5.93445
34.2,0.103149,0.432896,0.397256,-5.93603
34.21,0.103167,0.432833,0.397283,-5.9376
34.22,0.103184,0.43277,0.397311,-5.93918
34.23,0.103202,0.432707,0.397338,-5.94076
34.24,0.103219,0.432644,0.397366,-5.94234
34.25,0.103237,0.432581,0.397393,-5.94392
34.26,0.103254,0.432518,0.397421,-5.9455
34.27,0.103272,0.432455,0.397448,-5.94708
34.28,0.10329,0.432392,0.397476,-5.94866
34.29,0.103307,0.43233,0.397503,-5.95023
34.3,0.103325,0.432267,0.397531,-5.95181
34.31,0.103342,0.432204,0.397558,-5.95339
34.32,0.10336,0.432141,0.397585,-5.95497
34.33,0.103378,0.432078,0.397613,-5.95655
34.34,0.103395,0.432016,0.39764,-5.95813
34.35,0.103413,0.431953,0.397668,-5.9597
34.36,0.103431,0.43189,0.397695,-5.96128
34.37,0.103448,0.431827,0.397723,-5.96286
34.38,0.103466,0.431764,0.39775,-5.96444
34.39,0.103483,0.431702,0.397777,-5.96602
34.4,0.103501,0.431639,0.397805,-5.96759
34.41,0.103519,0.431576,0.397832,-5.96917
34.42,0.103536,0.431514,0.39786,-5.97075
34.43,0.103554,0.431451,0.397887,-5.97233
34.44,0.103572,0.431388,0.397914,-5.9739
34.45,0.103589,0.431325,0.397942,-5.97548
34.46,0.103607,0.431263,0.397969,-5.97706
34.47,0.103624,0.4312,0.397997,-5.97863
34.48,0.103642,0.431137,0.398024,-5.98021
34.49,0.10366,0.431075,0.398051,-5.98179
34.5,0.103677,0.431012,0.398079,-5.98337
34.51,0.103695,0.43095,0.398106,-5.98494
34.52,0.103713,0.430887,0.398133,-5.98652
34.53,0.10373,0.430824,0.398161,-5.9881
34.54,0.103748,0.430762,0.398188,-5.98967
34.55,0.103766,0.430699,0.398216,-5.99125
34.56,0.103783,0.430637,0.398243,-5.99283
34.57,0.103801,0.430574,0.39827,-5.9944
34.58,0.103819,0.430511,0.398298,-5.99598
34.59,0.103836,0.430449,0.398325,-5.99755
34.6,0.103854,0.430386,0.398352,-5.99913
34.61,0.103872,0.430324,0.39838,-6.00071
34.62,0.103889,0.430261,0.398407,-6.00228
34.63,0.103907,0.430199,0.398434,-6.00386
34.64,0.103925,0.430136,0.398462,-6.00543
34.65,0.103942,0.430074,0.398489,-6.00701
34.66,0.10396,0.430011,0.398516,-6.00858
34.67,0.103978,0.429949,0.398543,-6.01016
34.68,0.103995,0.429886,0.398571,-6.01173
34.69,0.104013,0.429824,0.398598,-6.01331
34.7,0.104031,0.429761,0.398625,-6.01488
34.71,0.104048,0.429699,0.398653,-6.01646
34.72,0.104066,0.429636,0.39868,-6.01803
34.73,0.104084,0.429574,0.398707,-6.01961
34.74,0.104101,0.429512,0.398735,-6.02118
34.75,0.104119,0.429449,0.398762,-6.02275
34.76,0.104137,0.429387,0.398789,-6.02433
34.77,0.104155,0.429324,0.398816,-6.0259
34.78,0.104172,0.429262,0.398844,-6.02748
34.79,0.10419,0.4292,0.398871,-6.02905
34.8,0.104208,0.429137,0.398898,-6.03062
34.81,0.104225,0.429075,0.398925,-6.0322
34.82,0.104243,0.429013,0.398953,-6.03377
34.83,0.104261,0.42895,0.39898,-6.03534
34.84,0.104278,0.428888,0.399007,-6.03691
34.85,0.104296,0.428826,0.399034,-6.03849
34.86,0.104314,0.428763,0.399062,-6.04006
34.87,0.104332,0.428701,0.399089,-6.04163
34.88,0.104349,0.428639,0.399116,-6.0432
34.89,0.104367,0.428577,0.399143,-6.04477
34.9,0.104385,0.428514,0.399171,-6.04635
34.91,0.104402,0.428452,0.399198,-6.04792
34.92,0.10442,0.42839,0.399225,-6.04949
34.93,0.104438,0.428328,0.399252,-6.05106
34.94,0.104455,0.428265,0.399279,-6.05263
34.95,0.104473,0.428203,0.399307,-6.0542
34.96,0.104491,0.428141,0.399334,-6.05577
34.97,0.104509,0.428079,0.399361,-6.05734
34.98,0.104526,0.428017,0.399388,-6.05891
34.99,0.104544,0.427954,0.399415,-6.06048
35,0.104562,0.427892,0.399443,-6.06205
35.01,0.10458,0.42783,0.39947,-6.06362
35.02,0.104597,0.427768,0.399497,-6.06519
35.03,0.104615,0.427706,0.399524,-6.06676
35.04,0.104633,0.427644,0.399551,-6.06833
35.05,0.10465,0.427581,0.399578,-6.0699
35.06,0.104668,0.427519,0.399606,-6.07147
35.07,0.104686,0.427457,0.399633,-6.07304
35.08,0.104704,0.427395,0.39966,-6.0746
35.09,0.104721,0.427333,0.399687,-6.07617
35.1,0.104739,0.427271,0.399714,-6.07774
35.11,0.104757,0.427209,0.399741,-6.07931
35.12,0.104775,0.427147,0.399769,-6.08088
35.13,0.104792,0.427085,0.399796,-6.08244
35.14,0.10481,0.427023,0.399823,-6.08401
35.15,0.104828,0.426961,0.39985,-6.08558
35.16,0.104845,0.426899,0.399877,-6.08714
35.17,0.104863,0.426837,0.399904,-6.08871
35.18,0.104881,0.426775,0.399931,-6.09027
35.19,0.104899,0.426713,0.399958,-6.09184
35.2,0.104916,0.426651,0.399986,-6.09341
35.21,0.104934,0.426589,0.400013,-6.09497
35.22,0.104952,0.426527,0.40004,-6.09654
35.23,0.10497,0.426465,0.400067,-6.0981
35.24,0.104987,0.426403,0.400094,-6.09966
35.25,0.105005,0.426341,0.400121,-6.10123
35.26,0.105023,0.426279,0.400148,-6.10279
35.27,0.105041,0.426217,0.400175,-6.10436
35.28,0.105058,0.426155,0.400202,-6.10592
35.29,0.105076,0.426093,0.400229,-6.10748
35.3,0.105094,0.426032,0.400257,-6.10904
35.31,0.105111,0.42597,0.400284,-6.11061
35.32,0.105129,0.425908,0.400311,-6.11217
35.33,0.105147,0.425846,0.400338,-6.11373
35.34,0.105165,0.425784,0.400365,-6.11529
35.35,0.105182,0.425722,0.400392,-6.11685
35.36,0.1052,0.42566,0.400419,-6.11841
35.37,0.105218,0.425599,0.400446,-6.11998
